ID,length,locus_tag,assembly,accession,start,end,strand,taxid,feature,gene,product,protein_id,context,superkingdom,phylum,class,order,family,genus,species,replicon_type,replicon_name
AB0015ACZP,221,H7F38_RS20220,GCF014303395.1,NZ_CP060298.1,4472046,4472712,-1,2762325,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_187091492.1,AB0015ACZQ;AB0015ACZR;AB0015ACZS;AB0015ACZT;AB0015ACZU;AB0015ACZV;AB0015ACZW;AB0015ACZX;AB0015ACZY;AB0015ACZZ;AB0015AD00;AB0015ACZO;AB0015ACZN;AB0015ACZM;AB0015ACZL;AB0015ACZK;AB0015ACZJ;AB0015ACZI;AB0015ACZH;AB0015ACZG;AB0015ACZF;AB0015ACZE;AB0015ACZD,Bacteria,Actinobacteria,Actinomycetia,Nakamurellales,Nakamurellaceae,Nakamurella,Nakamurella sp. PAMC28650,main,main
AB000IWKFW,218,BP20092_RS03940,GCF002706665.1,NZ_CP017695.1,992292,992949,1,1410605,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_022858783.1,AB000IWKFX;AB000IWKFY;AB000IWKFZ;AB000IWKG0;AB000IWKG1;AB000IWKG2;AB000IWKG3;AB000IWKG4;AB000IWKG5;AB000IWKG6;AB000IWKFV;AB000IWKFU;AB000IWKFT;AB000IWKFS;AB000IWKFR;AB000IWKFQ;AB000IWKFP;AB000IWKFO,Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudolongum,main,main
AB000P6IX1,197,D1609_RS10105,GCF003716785.1,NZ_CP033440.1,2048106,2048700,-1,338217,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_011670342.1,AB000P6IX2;AB000P6IX3;AB000P6IX4;AB000P6IX5;AB000P6IX6;AB000P6IX7;AB000P6IX8;AB000P6IX9;AB000P6IXA;AB000P6IXB;AB000P6IXC;AB000P6IXD;AB000P6IX0;AB000P6IWZ;AB000P6IWY;AB000P6IWX;AB000P6IWW;AB000P6IWV;AB000P6IWU;AB000P6IWT;AB000P6IWS;AB000P6IWR;AB000P6IWQ,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira borgpetersenii,chromosome,1
AB000UB3BQ,217,FKX85_RS07780,GCF006575665.1,NZ_CP041253.1,1877899,1878553,1,2591634,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_141614195.1,AB000UB3BR;AB000UB3BS;AB000UB3BT;AB000UB3BU;AB000UB3BV;AB000UB3BP;AB000UB3BO;AB000UB3BN;AB000UB3BM;AB000UB3BL;AB000UB3BK;AB000UB3BJ,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Echinicola,Echinicola sp. LN3S3,main,main
AB0018FR0N,219,EL646_RS19770,GCF900638215.1,NZ_LR134501.1,4608172,4608832,1,2014,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_013155886.1,AB0018FR0O;AB0018FR0P;AB0018FR0Q;AB0018FR0R;AB0018FR0S;AB0018FR0T;AB0018FR0U;AB0018FR0V;AB0018FR0W;AB0018FR0X;AB0018FR0Y;AB0018FR0Z;AB0018FR0M;AB0018FR0L;AB0018FR0K;AB0018FR0J;AB0018FR0I;AB0018FR0H;AB0018FR0G;AB0018FR0F;AB0018FR0E;AB0018FR0D;AB0018FR0C,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis dassonvillei,chromosome,1
AB000B3U48,217,A3N97_RS07635,GCF001606235.1,NZ_CP014952.1,1545986,1546640,1,36809,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_005060149.1,AB000B3U49;AB000B3U4A;AB000B3U4B;AB000B3U4C;AB000B3U4D;AB000B3U4E;AB000B3U4F;AB000B3U4G;AB000B3U4H;AB000B3U4I;AB000B3U4J;AB000B3U4K;AB000B3U47;AB000B3U46;AB000B3U45;AB000B3U44;AB000B3U43;AB000B3U42;AB000B3U41;AB000B3U40;AB000B3U3Z;AB000B3U3Y;AB000B3U3X;AB000B3U3W;AB000B3U3V,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,main,main
AB0006YCUX,197,IM25_RS12015,GCF000763325.2,NZ_CP016819.1,2586791,2587385,1,935199,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_033097276.1,AB0006YCUY;AB0006YCUZ;AB0006YCV0;AB0006YCV1;AB0006YCV2;AB0006YCV3;AB0006YCV4;AB0006YCV5;AB0006YCV6;AB0006YCV7;AB0006YCUW;AB0006YCUV;AB0006YCUU;AB0006YCUT;AB0006YCUS;AB0006YCUR;AB0006YCUQ;AB0006YCUP;AB0006YCUO;AB0006YCUN,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. p52,main,main
AB00161KO5,217,E3G70_RS07955,GCF014843235.1,NZ_CP062135.1,1636391,1637045,1,36809,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_005074514.1,AB00161KO6;AB00161KO7;AB00161KO8;AB00161KO9;AB00161KOA;AB00161KOB;AB00161KOC;AB00161KOD;AB00161KOE;AB00161KOF;AB00161KOG;AB00161KO4;AB00161KO3;AB00161KO2;AB00161KO1;AB00161KO0;AB00161KNZ;AB00161KNY;AB00161KNX;AB00161KNW;AB00161KNV;AB00161KNU;AB00161KNT;AB00161KNS,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,main,main
AB000SQXGC,217,E5N77_RS04080,GCF004795715.1,NZ_CP039123.1,942528,943182,1,2563602,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_062135757.1,AB000SQXGD;AB000SQXGE;AB000SQXGF;AB000SQXGG;AB000SQXGH;AB000SQXGI;AB000SQXGJ;AB000SQXGK;AB000SQXGL;AB000SQXGM;AB000SQXGN;AB000SQXGO;AB000SQXGP;AB000SQXGB;AB000SQXGA;AB000SQXG9;AB000SQXG8;AB000SQXG7;AB000SQXG6;AB000SQXG5;AB000SQXG4;AB000SQXG3;AB000SQXG2;AB000SQXG1,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SS52,main,main
AB000P58HZ,208,ACTEI_RS28245,GCF003711105.1,NZ_CP023865.1,6437562,6438189,-1,457423,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_122980438.1,AB000P58I0;AB000P58I1;AB000P58I2;AB000P58I3;AB000P58I4;AB000P58I5;AB000P58I6;AB000P58I7;AB000P58I8;AB000P58HY;AB000P58HX;AB000P58HW;AB000P58HV;AB000P58HU;AB000P58HT;AB000P58HS;AB000P58HR;AB000P58HQ;AB000P58HP;AB000P58HO,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes teichomyceticus,main,main
AB000U7QAM,207,FJ654_RS03570,GCF006516935.1,NZ_CP041168.1,821723,822347,1,67304,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_141203292.1,AB000U7QAN;AB000U7QAO;AB000U7QAP;AB000U7QAQ;AB000U7QAR;AB000U7QAS;AB000U7QAT;AB000U7QAU;AB000U7QAV;AB000U7QAW;AB000U7QAL;AB000U7QAK;AB000U7QAJ;AB000U7QAI;AB000U7QAH;AB000U7QAG;AB000U7QAF;AB000U7QAE;AB000U7QAD,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseorubiginosus,main,main
AB000DCFFN,211,BK816_RS03145,GCF001856685.1,NZ_CP017812.1,784512,785148,1,1912795,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_170299694.1,AB000DCFFO;AB000DCFFP;AB000DCFFQ;AB000DCFFR;AB000DCFFS;AB000DCFFT;AB000DCFFU;AB000DCFFV;AB000DCFFW;AB000DCFFX;AB000DCFFM;AB000DCFFL;AB000DCFFK;AB000DCFFJ;AB000DCFFI;AB000DCFFH;AB000DCFFG;AB000DCFFF;AB000DCFFE;AB000DCFFD;AB000DCFFC;AB000DCFFB,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Boudabousia,Boudabousia tangfeifanii,main,main
AB00026OLA,195,CACI_RS10150,GCF000024025.1,NC_013131.1,2308632,2309220,-1,479433,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_143765734.1,AB00026OLB;AB00026OLC;AB00026OLD;AB00026OLE;AB00026OLF;AB00026OLG;AB00026OLH;AB00026OLI;AB00026OLJ;AB00026OLK;AB00026OLL;AB00026OLM;AB00026OL9;AB00026OL8;AB00026OL7;AB00026OL6;AB00026OL5;AB00026OL4;AB00026OL3;AB00026OL2;AB00026OL1,Bacteria,Actinobacteria,Actinomycetia,Catenulisporales,Catenulisporaceae,Catenulispora,Catenulispora acidiphila,main,main
AB0007L6TW,205,SVTN_RS05600,GCF000830005.1,NZ_CP010407.1,1300258,1300876,1,362257,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_041128053.1,AB0007L6TX;AB0007L6TY;AB0007L6TZ;AB0007L6U0;AB0007L6U1;AB0007L6U2;AB0007L6U3;AB0007L6U4;AB0007L6U5;AB0007L6U6;AB0007L6U7;AB0007L6U8;AB0007L6TV;AB0007L6TU;AB0007L6TT;AB0007L6TS;AB0007L6TR;AB0007L6TQ;AB0007L6TP;AB0007L6TO;AB0007L6TN;AB0007L6TM;AB0007L6TL;AB0007L6TK,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces vietnamensis,main,main
AB000DP4T6,195,ASJ30_RS07440,GCF001889125.1,NZ_CP013290.1,1561778,1562366,-1,857417,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_072624535.1,AB000DP4T7;AB000DP4T8;AB000DP4T9;AB000DP4TA;AB000DP4TB;AB000DP4TC;AB000DP4TD;AB000DP4TE;AB000DP4TF;AB000DP4TG;AB000DP4T5;AB000DP4T4;AB000DP4T3;AB000DP4T2;AB000DP4T1;AB000DP4T0;AB000DP4SZ;AB000DP4SY;AB000DP4SX;AB000DP4SW;AB000DP4SV;AB000DP4SU,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter indicus,main,main
AB000RJP78,223,ET445_RS11460,GCF004135405.1,NZ_CP035491.1,2466856,2467528,1,2509455,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_129191420.1,AB000RJP79;AB000RJP7A;AB000RJP7B;AB000RJP7C;AB000RJP7D;AB000RJP7E;AB000RJP7F;AB000RJP7G;AB000RJP7H;AB000RJP7I;AB000RJP77;AB000RJP76;AB000RJP75;AB000RJP74;AB000RJP73;AB000RJP72;AB000RJP71;AB000RJP70;AB000RJP6Z;AB000RJP6Y;AB000RJP6X;AB000RJP6W;AB000RJP6V,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Agromyces,Agromyces protaetiae,main,main
AB00023NJO,207,BCAV_RS13070,GCF000023105.1,NC_012669.1,2889706,2890330,-1,471853,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_050761854.1,AB00023NJP;AB00023NJQ;AB00023NJR;AB00023NJS;AB00023NJT;AB00023NJU;AB00023NJV;AB00023NJW;AB00023NJX;AB00023NJY;AB00023NJN;AB00023NJM;AB00023NJL;AB00023NJK;AB00023NJJ;AB00023NJI;AB00023NJH;AB00023NJG,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae,main,main
AB0017ARFJ,194,MPLG2_RS00075,GCF900289045.1,NZ_LT985188.1,19422,20007,-1,75385,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_105184375.1,AB0017ARFK;AB0017ARFL;AB0017ARFM;AB0017ARFN;AB0017ARFO;AB0017ARFP;AB0017ARFQ;AB0017ARFR;AB0017ARFS;AB0017ARFT;AB0017ARFI;AB0017ARFH;AB0017ARFG;AB0017ARFF;AB0017ARFE,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Micropruina,Micropruina glycogenica,chromosome,1
AB000CXY14,211,BFF78_RS35470,GCF001735805.1,NZ_CP017248.1,8185291,8185927,-1,1904616,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_069783999.1,AB000CXY15;AB000CXY16;AB000CXY17;AB000CXY18;AB000CXY19;AB000CXY1A;AB000CXY1B;AB000CXY1C;AB000CXY1D;AB000CXY1E;AB000CXY1F;AB000CXY1G;AB000CXY13;AB000CXY12;AB000CXY11;AB000CXY10;AB000CXY0Z;AB000CXY0Y;AB000CXY0X;AB000CXY0W;AB000CXY0V;AB000CXY0U;AB000CXY0T;AB000CXY0S,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fodineus,main,main
AB000TM2QO,211,C8250_RS06205,GCF005860785.2,NZ_CP048835.1,1313836,1314472,1,2136173,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_138354511.1,AB000TM2QP;AB000TM2QQ;AB000TM2QR;AB000TM2QS;AB000TM2QT;AB000TM2QU;AB000TM2QV;AB000TM2QW;AB000TM2QX;AB000TM2QY;AB000TM2QZ;AB000TM2R0;AB000TM2R1;AB000TM2R2;AB000TM2QN;AB000TM2QM;AB000TM2QL;AB000TM2QK;AB000TM2QJ;AB000TM2QI;AB000TM2QH;AB000TM2QG;AB000TM2QF;AB000TM2QE;AB000TM2QD;AB000TM2QC,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. So13.3,main,main
AB0002T5JF,182,P700755_RS02795,GCF000153485.2,NC_018721.1,630606,631155,1,313595,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_015023241.1,AB0002T5JG;AB0002T5JH;AB0002T5JI;AB0002T5JJ;AB0002T5JK;AB0002T5JL;AB0002T5JM;AB0002T5JN;AB0002T5JO;AB0002T5JP;AB0002T5JQ;AB0002T5JR;AB0002T5JE;AB0002T5JD;AB0002T5JC;AB0002T5JB;AB0002T5JA;AB0002T5J9;AB0002T5J8;AB0002T5J7;AB0002T5J6;AB0002T5J5;AB0002T5J4,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Psychroflexus,Psychroflexus torquis,main,main
AB000GBQQR,217,CAG99_RS08465,GCF002128305.1,NZ_CP021121.1,1989876,1990530,1,1264596,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_086158392.1,AB000GBQQS;AB000GBQQT;AB000GBQQU;AB000GBQQV;AB000GBQQW;AB000GBQQX;AB000GBQQY;AB000GBQQZ;AB000GBQR0;AB000GBQR1;AB000GBQR2;AB000GBQR3;AB000GBQQQ;AB000GBQQP;AB000GBQQO;AB000GBQQN;AB000GBQQM;AB000GBQQL;AB000GBQQK;AB000GBQQJ;AB000GBQQI;AB000GBQQH,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SCSIO 3032,main,main
AB0016NY7D,212,IM697_RS25815,GCF015160855.1,NZ_CP063373.1,5719983,5720622,1,1413221,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_194038489.1,AB0016NY7E;AB0016NY7F;AB0016NY7G;AB0016NY7H;AB0016NY7I;AB0016NY7J;AB0016NY7K;AB0016NY7L;AB0016NY7M;AB0016NY7N;AB0016NY7C;AB0016NY7B;AB0016NY7A;AB0016NY79;AB0016NY78;AB0016NY77;AB0016NY76;AB0016NY75;AB0016NY74;AB0016NY73,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces ferrugineus,main,main
AB000UZAP0,208,FSB75_RS09465,GCF007970805.1,NZ_CP042433.1,2298398,2299025,1,661481,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_146791889.1,AB000UZAP1;AB000UZAP2;AB000UZAP3;AB000UZAP4;AB000UZAP5;AB000UZAOZ;AB000UZAOY;AB000UZAOX;AB000UZAOW;AB000UZAOV;AB000UZAOU;AB000UZAOT;AB000UZAOS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter ginsenosidimutans,main,main
AB00023OEM,197,BCAV_RS18645,GCF000023105.1,NC_012669.1,4117087,4117681,1,471853,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_015884179.1,AB00023OEN;AB00023OEO;AB00023OEP;AB00023OEQ;AB00023OER;AB00023OES;AB00023OET;AB00023OEU;AB00023OEV;AB00023OEL;AB00023OEK;AB00023OEJ;AB00023OEI;AB00023OEH;AB00023OEG;AB00023OEF;AB00023OEE;AB00023OED;AB00023OEC;AB00023OEB,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Beutenbergiaceae,Beutenbergia,Beutenbergia cavernae,main,main
AB0015GXOC,210,IAG43_RS03775,GCF014489615.1,NZ_CP060825.1,866125,866758,1,2768068,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_187739334.1,AB0015GXOD;AB0015GXOE;AB0015GXOF;AB0015GXOG;AB0015GXOH;AB0015GXOI;AB0015GXOJ;AB0015GXOK;AB0015GXOL;AB0015GXOM;AB0015GXON;AB0015GXOO;AB0015GXOP;AB0015GXOB;AB0015GXOA;AB0015GXO9;AB0015GXO8;AB0015GXO7;AB0015GXO6;AB0015GXO5;AB0015GXO4;AB0015GXO3;AB0015GXO2;AB0015GXO1;AB0015GXO0,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CRPJ-33,main,main
AB000UOLON,194,FND50_RS25950,GCF007558985.1,NZ_CP041769.1,5554631,5555216,1,2594007,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_005264590.1,AB000UOLOO;AB000UOLOP;AB000UOLOQ;AB000UOLOR;AB000UOLOS;AB000UOLOT;AB000UOLOU;AB000UOLOV;AB000UOLOW;AB000UOLOX;AB000UOLOY;AB000UOLOZ;AB000UOLOM;AB000UOLOL;AB000UOLOK;AB000UOLOJ;AB000UOLOI;AB000UOLOH;AB000UOLOG;AB000UOLOF;AB000UOLOE;AB000UOLOD,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. WB9,main,main
AB000YG3IK,211,GQF42_RS08610,GCF009796285.1,NZ_CP047020.1,1826591,1827227,1,2686304,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_158919053.1,AB000YG3IL;AB000YG3IM;AB000YG3IN;AB000YG3IO;AB000YG3IP;AB000YG3IQ;AB000YG3IR;AB000YG3IS;AB000YG3IT;AB000YG3IU;AB000YG3IV;AB000YG3IW;AB000YG3IX;AB000YG3IY;AB000YG3IJ;AB000YG3II;AB000YG3IH;AB000YG3IG;AB000YG3IF;AB000YG3IE;AB000YG3ID;AB000YG3IC;AB000YG3IB;AB000YG3IA;AB000YG3I9,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces broussonetiae,main,main
AB000L4RVH,181,C5O00_RS06855,GCF002966125.1,NZ_CP027062.1,1540577,1541123,1,2094025,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_105216089.1,AB000L4RVI;AB000L4RVJ;AB000L4RVK;AB000L4RVL;AB000L4RVM;AB000L4RVN;AB000L4RVO;AB000L4RVP;AB000L4RVQ;AB000L4RVR;AB000L4RVG;AB000L4RVF;AB000L4RVE;AB000L4RVD;AB000L4RVC;AB000L4RVB;AB000L4RVA;AB000L4RV9,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pukyongia,Pukyongia salina,main,main
AB000UBVNB,211,CD934_RS29700,GCF006716135.1,NZ_CP022310.1,6840850,6841486,-1,285570,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_142196733.1,AB000UBVNC;AB000UBVND;AB000UBVNE;AB000UBVNF;AB000UBVNG;AB000UBVNH;AB000UBVNI;AB000UBVNJ;AB000UBVNK;AB000UBVNL;AB000UBVNM;AB000UBVNN;AB000UBVNA;AB000UBVN9;AB000UBVN8;AB000UBVN7;AB000UBVN6;AB000UBVN5;AB000UBVN4;AB000UBVN3;AB000UBVN2;AB000UBVN1;AB000UBVN0;AB000UBVMZ;AB000UBVMY,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces asterosporus,main,main
AB000ADP68,211,AVL59_RS31720,GCF001542625.1,NZ_CP016279.1,7386781,7387417,1,68214,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_067311392.1,AB000ADP69;AB000ADP6A;AB000ADP6B;AB000ADP6C;AB000ADP6D;AB000ADP6E;AB000ADP6F;AB000ADP6G;AB000ADP6H;AB000ADP6I;AB000ADP6J;AB000ADP6K;AB000ADP67;AB000ADP66;AB000ADP65;AB000ADP64;AB000ADP63;AB000ADP62;AB000ADP61;AB000ADP60;AB000ADP5Z;AB000ADP5Y;AB000ADP5X,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces griseochromogenes,main,main
AB0018ANFF,196,EL493_RS11315,GCF900637185.1,NZ_LR134352.1,2419379,2419970,-1,1824,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_019045734.1,AB0018ANFG;AB0018ANFH;AB0018ANFI;AB0018ANFJ;AB0018ANFK;AB0018ANFL;AB0018ANFM;AB0018ANFN;AB0018ANFO;AB0018ANFP;AB0018ANFE;AB0018ANFD;AB0018ANFC;AB0018ANFB;AB0018ANFA;AB0018ANF9;AB0018ANF8;AB0018ANF7;AB0018ANF6;AB0018ANF5;AB0018ANF4,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia asteroides,chromosome,1
AB0014NLB8,210,H4075_RS17265,GCF014168535.1,NZ_CP060007.1,4063833,4064466,1,2760713,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_182802071.1,AB0014NLB9;AB0014NLBA;AB0014NLBB;AB0014NLBC;AB0014NLBD;AB0014NLBE;AB0014NLBF;AB0014NLBG;AB0014NLBH;AB0014NLBI;AB0014NLB7;AB0014NLB6;AB0014NLB5;AB0014NLB4;AB0014NLB3;AB0014NLB2;AB0014NLB1;AB0014NLB0;AB0014NLAZ;AB0014NLAY,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Lacibacter,Lacibacter sp. S13-6-6,main,main
AB0017XMNC,194,ELY19_RS22765,GCF900631615.1,NZ_LR131273.1,4575633,4576218,-1,2061,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_126198523.1,AB0017XMND;AB0017XMNE;AB0017XMNF;AB0017XMNG;AB0017XMNH;AB0017XMNI;AB0017XMNJ;AB0017XMNK;AB0017XMNL;AB0017XMNM;AB0017XMNB;AB0017XMNA;AB0017XMN9;AB0017XMN8;AB0017XMN7;AB0017XMN6;AB0017XMN5;AB0017XMN4;AB0017XMN3;AB0017XMN2,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Tsukamurellaceae,Tsukamurella,Tsukamurella paurometabola,chromosome,1
AB0010B8X2,244,CASZ2_RS08195,GCF011399455.1,NZ_AP022845.1,1683593,1684328,-1,1747,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_002519269.1,AB0010B8X3;AB0010B8X4;AB0010B8X5;AB0010B8X6;AB0010B8X7;AB0010B8X8;AB0010B8X9;AB0010B8XA;AB0010B8X1;AB0010B8X0;AB0010B8WZ;AB0010B8WY,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes,main,main
AB0014F2HC,224,H2O65_RS07340,GCF014069575.1,NZ_CP059675.1,1661047,1661722,-1,2758572,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_182141093.1,AB0014F2HD;AB0014F2HE;AB0014F2HF;AB0014F2HG;AB0014F2HH;AB0014F2HI;AB0014F2HJ;AB0014F2HK;AB0014F2HL;AB0014F2HM;AB0014F2HN;AB0014F2HO;AB0014F2HB;AB0014F2HA;AB0014F2H9;AB0014F2H8;AB0014F2H7;AB0014F2H6;AB0014F2H5,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia sp. JY-X169,main,main
AB0013549U,180,HX109_RS04115,GCF013391805.1,NZ_CP058364.1,935485,936028,1,1170699,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_178949937.1,AB0013549V;AB0013549W;AB0013549X;AB0013549Y;AB0013549Z;AB001354A0;AB001354A1;AB001354A2;AB0013549T;AB0013549S;AB0013549R;AB0013549Q;AB0013549P;AB0013549O;AB0013549N;AB0013549M;AB0013549L;AB0013549K;AB0013549J,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Galbibacter,Galbibacter sp. BG1,main,main
AB0000O76Q,223,LXX_RS03885,GCF000007665.1,NC_006087.1,794170,794842,1,281090,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_011185696.1,AB0000O76R;AB0000O76S;AB0000O76T;AB0000O76U;AB0000O76V;AB0000O76W;AB0000O76X;AB0000O76Y;AB0000O76Z;AB0000O76P;AB0000O76O;AB0000O76N;AB0000O76M;AB0000O76L;AB0000O76K;AB0000O76J;AB0000O76I;AB0000O76H,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia xyli,main,main
AB000NAR7T,211,C5746_RS06675,GCF003330865.1,NZ_CP027306.1,1520229,1520865,1,1893,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_114248865.1,AB000NAR7U;AB000NAR7V;AB000NAR7W;AB000NAR7X;AB000NAR7Y;AB000NAR7Z;AB000NAR80;AB000NAR81;AB000NAR82;AB000NAR83;AB000NAR84;AB000NAR85;AB000NAR7S;AB000NAR7R;AB000NAR7Q;AB000NAR7P;AB000NAR7O;AB000NAR7N;AB000NAR7M;AB000NAR7L;AB000NAR7K;AB000NAR7J,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces atratus,main,main
AB0012RZ6W,211,HUT19_RS05070,GCF013364155.1,NZ_CP054916.1,1245929,1246565,1,2742137,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_176179281.1,AB0012RZ6X;AB0012RZ6Y;AB0012RZ6Z;AB0012RZ70;AB0012RZ71;AB0012RZ72;AB0012RZ73;AB0012RZ74;AB0012RZ75;AB0012RZ76;AB0012RZ77;AB0012RZ6V;AB0012RZ6U;AB0012RZ6T;AB0012RZ6S;AB0012RZ6R;AB0012RZ6Q;AB0012RZ6P;AB0012RZ6O;AB0012RZ6N;AB0012RZ6M,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NA02950,main,main
AB000ASFCV,183,JFP838_RS18350,GCF001579785.1,NZ_CP013615.1,280407,280959,-1,1502,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_061429981.1,AB000ASFCW;AB000ASFCX;AB000ASFCY;AB000ASFCZ;AB000ASFD0;AB000ASFD1;AB000ASFD2;AB000ASFD3;AB000ASFD4;AB000ASFD5;AB000ASFCU;AB000ASFCT;AB000ASFCS;AB000ASFCR;AB000ASFCQ;AB000ASFCP;AB000ASFCO;AB000ASFCN,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,plasmid,pJFP838A
