ID,length,locus_tag,assembly,accession,start,end,strand,taxid,feature,gene,product,protein_id,context,superkingdom,phylum,class,order,family,genus,species,replicon_type,replicon_name
AB00166LOW,858,GN160_RS01285,GCF014857065.1,NZ_CP046533.1,266251,268828,-1,2681987,CDS,clpB,ATP-dependent chaperone ClpB,WP_192380727.1,AB00166LOX;AB00166LOY;AB00166LOZ;AB00166LP0;AB00166LP1;AB00166LP2;AB00166LP3;AB00166LP4;AB00166LP5;AB00166LP6;AB00166LP7;AB00166LP8;AB00166LP9;AB00166LOV;AB00166LOU;AB00166LOT;AB00166LOS;AB00166LOR;AB00166LOQ;AB00166LOP;AB00166LOO;AB00166LON;AB00166LOM;AB00166LOL;AB00166LOK;AB00166LOJ;AB00166LOI;AB00166LOH;AB00166LOG;AB00166LOF;AB00166LOE,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Blochmannia endosymbiont of Colobopsis nipponica,main,main
AB000DROUP,868,BSL82_RS12250,GCF001890385.1,NZ_CP018221.1,2375520,2378127,1,1921510,CDS,clpB,ATP-dependent chaperone ClpB,WP_072597773.1,AB000DROUQ;AB000DROUR;AB000DROUS;AB000DROUT;AB000DROUU;AB000DROUV;AB000DROUW;AB000DROUX;AB000DROUO;AB000DROUN;AB000DROUM;AB000DROUL;AB000DROUK;AB000DROUJ;AB000DROUI;AB000DROUH;AB000DROUG;AB000DROUF,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Tardibacter,Tardibacter chloracetimidivorans,main,main
AB000IGN7N,878,CFK38_RS13255,GCF002407185.1,NZ_CP023563.1,2950715,2953352,-1,2017484,CDS,,AAA family ATPase,WP_096803493.1,AB000IGN7O;AB000IGN7P;AB000IGN7Q;AB000IGN7R;AB000IGN7S;AB000IGN7T;AB000IGN7U;AB000IGN7V;AB000IGN7W;AB000IGN7X;AB000IGN7Y;AB000IGN7Z;AB000IGN7M;AB000IGN7L;AB000IGN7K;AB000IGN7J;AB000IGN7I;AB000IGN7H;AB000IGN7G,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium vulturis,main,main
AB000VKS2F,866,FZC33_RS17775,GCF008330945.1,NZ_CP043489.1,1765591,1768192,-1,376174,CDS,clpB,ATP-dependent chaperone ClpB,WP_149252263.1,AB000VKS2G;AB000VKS2H;AB000VKS2I;AB000VKS2J;AB000VKS2K;AB000VKS2L;AB000VKS2M;AB000VKS2N;AB000VKS2O;AB000VKS2P;AB000VKS2E;AB000VKS2D;AB000VKS2C;AB000VKS2B;AB000VKS2A;AB000VKS29;AB000VKS28;AB000VKS27;AB000VKS26,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Labrys,Labrys neptuniae,chromosome,1
AB000TD41W,870,EOK75_RS10780,GCF005234135.1,NZ_CP039964.1,2254701,2257314,1,2500533,CDS,clpB,ATP-dependent chaperone ClpB,WP_137193954.1,AB000TD41X;AB000TD41Y;AB000TD41Z;AB000TD420;AB000TD421;AB000TD422;AB000TD423;AB000TD424;AB000TD425;AB000TD426;AB000TD427;AB000TD428;AB000TD429;AB000TD42A;AB000TD41V;AB000TD41U;AB000TD41T;AB000TD41S;AB000TD41R;AB000TD41Q;AB000TD41P;AB000TD41O,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter,Pseudorhodobacter turbinis,main,main
AB00025OEO,862,GM21_RS02920,GCF000023645.1,NC_012918.1,716159,718748,-1,443144,CDS,clpB,ATP-dependent chaperone ClpB,WP_012774279.1,AB00025OEP;AB00025OEQ;AB00025OER;AB00025OES;AB00025OET;AB00025OEU;AB00025OEV;AB00025OEW;AB00025OEX;AB00025OEY;AB00025OEZ;AB00025OF0;AB00025OF1;AB00025OEN;AB00025OEM;AB00025OEL;AB00025OEK;AB00025OEJ;AB00025OEI;AB00025OEH,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter sp. M21,main,main
AB000ZOHOB,848,G6N42_RS24445,GCF010726765.1,NZ_AP022601.1,4961228,4963775,1,39689,CDS,clpB,ATP-dependent chaperone ClpB,WP_163734075.1,AB000ZOHOC;AB000ZOHOD;AB000ZOHOE;AB000ZOHOF;AB000ZOHOG;AB000ZOHOH;AB000ZOHOI;AB000ZOHOJ;AB000ZOHOK;AB000ZOHOL;AB000ZOHOA;AB000ZOHO9;AB000ZOHO8;AB000ZOHO7;AB000ZOHO6;AB000ZOHO5;AB000ZOHO4,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium gallinarum,main,main
AB0009RV5K,871,M673_RS16060,GCF001442755.1,NZ_CP006367.1,3521288,3523904,-1,1349819,CDS,clpB,ATP-dependent chaperone ClpB,WP_061977112.1,AB0009RV5L;AB0009RV5M;AB0009RV5N;AB0009RV5O;AB0009RV5P;AB0009RV5Q;AB0009RV5R;AB0009RV5S;AB0009RV5J;AB0009RV5I;AB0009RV5H;AB0009RV5G;AB0009RV5F;AB0009RV5E;AB0009RV5D;AB0009RV5C;AB0009RV5B,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Aurantimonadaceae,Aureimonas,Aureimonas sp. AU20,main,main
AB0001CYPX,442,CPHA266_RS12685,GCF000015125.1,NC_008639.1,2822950,2824279,-1,290317,CDS,,AAA family ATPase,WP_011746219.1,AB0001CYPY;AB0001CYPZ;AB0001CYQ0;AB0001CYQ1;AB0001CYQ2;AB0001CYQ3;AB0001CYQ4;AB0001CYQ5;AB0001CYQ6;AB0001CYQ7;AB0001CYQ8;AB0001CYQ9;AB0001CYPW;AB0001CYPV;AB0001CYPU;AB0001CYPT;AB0001CYPS;AB0001CYPR;AB0001CYPQ;AB0001CYPP;AB0001CYPO;AB0001CYPN;AB0001CYPM;AB0001CYPL,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,Chlorobium phaeobacteroides,main,main
AB000ZS4LP,848,G6N30_RS18240,GCF010731695.1,NZ_AP022586.1,3824637,3827184,-1,758802,CDS,clpB,ATP-dependent chaperone ClpB,WP_134057766.1,AB000ZS4LQ;AB000ZS4LR;AB000ZS4LS;AB000ZS4LT;AB000ZS4LU;AB000ZS4LV;AB000ZS4LW;AB000ZS4LX;AB000ZS4LY;AB000ZS4LZ;AB000ZS4M0;AB000ZS4LO;AB000ZS4LN;AB000ZS4LM;AB000ZS4LL;AB000ZS4LK;AB000ZS4LJ;AB000ZS4LI;AB000ZS4LH;AB000ZS4LG;AB000ZS4LF,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium litorale,main,main
AB0002S33M,857,FBAL_RS04130,GCF000148645.1,NC_014541.1,874804,877378,1,550540,CDS,clpB,ATP-dependent chaperone ClpB,WP_013344317.1,AB0002S33N;AB0002S33O;AB0002S33P;AB0002S33Q;AB0002S33R;AB0002S33S;AB0002S33T;AB0002S33U;AB0002S33L;AB0002S33K;AB0002S33J;AB0002S33I;AB0002S33H;AB0002S33G;AB0002S33F;AB0002S33E;AB0002S33D,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas balearica,main,main
AB0001IB1T,859,SWIT_RS15805,GCF000016765.1,NC_009511.1,3437517,3440097,-1,392499,CDS,clpB,ATP-dependent chaperone ClpB,WP_012049322.1,AB0001IB1U;AB0001IB1V;AB0001IB1W;AB0001IB1X;AB0001IB1Y;AB0001IB1Z;AB0001IB20;AB0001IB21;AB0001IB1S;AB0001IB1R;AB0001IB1Q;AB0001IB1P;AB0001IB1O;AB0001IB1N;AB0001IB1M;AB0001IB1L;AB0001IB1K;AB0001IB1J,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas wittichii,main,main
AB000ZNKS1,848,NTM_RS04195,GCF010725485.1,NZ_AP022598.1,893302,895849,-1,39692,CDS,clpB,ATP-dependent chaperone ClpB,WP_104861708.1,AB000ZNKS2;AB000ZNKS3;AB000ZNKS4;AB000ZNKS5;AB000ZNKS6;AB000ZNKS7;AB000ZNKS8;AB000ZNKS9;AB000ZNKSA;AB000ZNKSB;AB000ZNKSC;AB000ZNKS0;AB000ZNKRZ;AB000ZNKRY;AB000ZNKRX;AB000ZNKRW;AB000ZNKRV;AB000ZNKRU;AB000ZNKRT;AB000ZNKRS;AB000ZNKRR,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium parafortuitum,main,main
AB0002OVUT,866,BPR_RS12135,GCF000145035.1,NC_014387.1,2929098,2931699,-1,515622,CDS,clpB,ATP-dependent chaperone ClpB,WP_013281786.1,AB0002OVUU;AB0002OVUV;AB0002OVUW;AB0002OVUX;AB0002OVUY;AB0002OVUZ;AB0002OVV0;AB0002OVV1;AB0002OVV2;AB0002OVV3;AB0002OVUS;AB0002OVUR;AB0002OVUQ;AB0002OVUP;AB0002OVUO;AB0002OVUN;AB0002OVUM;AB0002OVUL;AB0002OVUK;AB0002OVUJ;AB0002OVUI;AB0002OVUH,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,chromosome,1
AB0008NDYJ,852,CTEST_RS11855,GCF001021045.1,NZ_CP011545.1,2466782,2469341,-1,136857,CDS,clpB,ATP-dependent chaperone ClpB,WP_047253909.1,AB0008NDYK;AB0008NDYL;AB0008NDYM;AB0008NDYN;AB0008NDYO;AB0008NDYP;AB0008NDYQ;AB0008NDYR;AB0008NDYS;AB0008NDYT;AB0008NDYI;AB0008NDYH;AB0008NDYG;AB0008NDYF;AB0008NDYE;AB0008NDYD;AB0008NDYC;AB0008NDYB;AB0008NDYA,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium testudinoris,main,main
AB0006ZRDS,855,CDOO_RS11935,GCF000767055.1,NZ_CP006764.1,2438339,2440907,-1,558173,CDS,clpB,ATP-dependent chaperone ClpB,WP_018022129.1,AB0006ZRDT;AB0006ZRDU;AB0006ZRDV;AB0006ZRDW;AB0006ZRDX;AB0006ZRDY;AB0006ZRDZ;AB0006ZRE0;AB0006ZRE1;AB0006ZRE2;AB0006ZRDR;AB0006ZRDQ;AB0006ZRDP;AB0006ZRDO;AB0006ZRDN;AB0006ZRDM;AB0006ZRDL;AB0006ZRDK;AB0006ZRDJ,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium doosanense,main,main
AB00161MNS,851,E3G70_RS20830,GCF014843235.1,NZ_CP062135.1,4253522,4256078,-1,36809,CDS,clpB,ATP-dependent chaperone ClpB,WP_100482803.1,AB00161MNT;AB00161MNU;AB00161MNV;AB00161MNW;AB00161MNX;AB00161MNY;AB00161MNZ;AB00161MO0;AB00161MO1;AB00161MO2;AB00161MNR;AB00161MNQ;AB00161MNP;AB00161MNO;AB00161MNN;AB00161MNM;AB00161MNL;AB00161MNK;AB00161MNJ;AB00161MNI;AB00161MNH,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,main,main
AB000W11MC,809,LPB220_RS10095,GCF008727815.1,NZ_CP044230.1,1988146,1990576,-1,2610896,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_049485777.1,AB000W11MD;AB000W11ME;AB000W11MF;AB000W11MB;AB000W11MA;AB000W11M9;AB000W11M8;AB000W11M7;AB000W11M6;AB000W11M5;AB000W11M4;AB000W11M3;AB000W11M2;AB000W11M1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. LPB0220,main,main
AB00114IRH,855,HG264_RS08970,GCF012844345.1,NZ_CP051625.1,1944018,1946586,-1,2726989,CDS,clpB,ATP-dependent chaperone ClpB,WP_169407337.1,AB00114IRI;AB00114IRJ;AB00114IRK;AB00114IRL;AB00114IRM;AB00114IRN;AB00114IRO;AB00114IRP;AB00114IRQ;AB00114IRG;AB00114IRF;AB00114IRE;AB00114IRD;AB00114IRC,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. gcc21,main,main
AB0010K4QK,188,EZV63_RS24175,GCF011650445.1,NZ_CP036534.1,5374164,5374731,1,1821625,CDS,,peptidase,WP_037760143.1,AB0010K4QL;AB0010K4QM;AB0010K4QN;AB0010K4QO;AB0010K4QP;AB0010K4QQ;AB0010K4QR;AB0010K4QS;AB0010K4QJ;AB0010K4QI;AB0010K4QH;AB0010K4QG;AB0010K4QF;AB0010K4QE;AB0010K4QD;AB0010K4QC;AB0010K4QB;AB0010K4QA;AB0010K4Q9,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. VN1,main,main
AB000UFG0A,853,DOM22_RS03765,GCF006874645.1,NZ_CP030082.1,765910,768472,1,2231053,CDS,clpB,ATP-dependent chaperone ClpB,WP_142702091.1,AB000UFG0B;AB000UFG0C;AB000UFG0D;AB000UFG0E;AB000UFG0F;AB000UFG0G;AB000UFG0H;AB000UFG0I;AB000UFG0J;AB000UFG0K;AB000UFG09;AB000UFG08;AB000UFG07;AB000UFG06;AB000UFG05;AB000UFG04;AB000UFG03;AB000UFG02;AB000UFG01;AB000UFG00,Bacteria,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio sp. ZAP7,main,main
AB0018VR0O,868,DESU86_RS10080,GCF902702915.1,NZ_LR738849.1,2472881,2475488,-1,2666132,CDS,clpB,ATP-dependent chaperone ClpB,WP_179980924.1,AB0018VR0P;AB0018VR0Q;AB0018VR0R;AB0018VR0S;AB0018VR0T;AB0018VR0U;AB0018VR0V;AB0018VR0W;AB0018VR0N;AB0018VR0M;AB0018VR0L;AB0018VR0K;AB0018VR0J;AB0018VR0I;AB0018VR0H;AB0018VR0G;AB0018VR0F;AB0018VR0E,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sp. 86,chromosome,DESU86
AB0014I1K2,874,GXP74_RS38900,GCF014084105.1,NZ_CP048289.1,9117483,9120108,-1,2704468,CDS,clpB,ATP-dependent chaperone ClpB,WP_182455881.1,AB0014I1K3;AB0014I1K4;AB0014I1K5;AB0014I1K6;AB0014I1K7;AB0014I1K8;AB0014I1K9;AB0014I1KA;AB0014I1K1;AB0014I1K0;AB0014I1JZ;AB0014I1JY;AB0014I1JX;AB0014I1JW;AB0014I1JV;AB0014I1JU;AB0014I1JT,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus sp. P02-A3a,main,main
AB000NBFPI,859,DT536_RS10375,GCF003335165.1,NZ_CP031011.1,2129497,2132077,1,40214,CDS,clpB,ATP-dependent chaperone ClpB,WP_058869955.1,AB000NBFPJ;AB000NBFPK;AB000NBFPL;AB000NBFPM;AB000NBFPN;AB000NBFPO;AB000NBFPP;AB000NBFPQ;AB000NBFPH;AB000NBFPG;AB000NBFPF;AB000NBFPE;AB000NBFPD;AB000NBFPC;AB000NBFPB;AB000NBFPA;AB000NBFP9;AB000NBFP8;AB000NBFP7;AB000NBFP6,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii,main,main
AB0016W79J,889,CBM981_RS03530,GCF900088535.1,NZ_LT578417.1,681091,683761,1,1851505,CDS,clpB,ATP-dependent chaperone ClpB,WP_087067286.1,AB0016W79K;AB0016W79L;AB0016W79M;AB0016W79N;AB0016W79O;AB0016W79P;AB0016W79Q;AB0016W79R;AB0016W79S;AB0016W79T;AB0016W79U;AB0016W79V;AB0016W79W;AB0016W79X;AB0016W79I;AB0016W79H;AB0016W79G;AB0016W79F;AB0016W79E;AB0016W79D;AB0016W79C;AB0016W79B;AB0016W79A;AB0016W799;AB0016W798,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Cyanobium,Cyanobium sp. NIES-981,chromosome,I
AB000ZT7C4,848,G6N38_RS08320,GCF010731895.1,NZ_AP022596.1,1777066,1779613,-1,1534349,CDS,clpB,ATP-dependent chaperone ClpB,WP_163747091.1,AB000ZT7C5;AB000ZT7C6;AB000ZT7C7;AB000ZT7C8;AB000ZT7C9;AB000ZT7CA;AB000ZT7CB;AB000ZT7CC;AB000ZT7CD;AB000ZT7CE;AB000ZT7CF;AB000ZT7CG;AB000ZT7CH;AB000ZT7C3;AB000ZT7C2;AB000ZT7C1;AB000ZT7C0;AB000ZT7BZ;AB000ZT7BY;AB000ZT7BX;AB000ZT7BW;AB000ZT7BV;AB000ZT7BU,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium helvum,main,main
AB000ZSSRZ,848,G6N61_RS16020,GCF010731815.1,NZ_AP022593.1,2970449,2972996,-1,1286181,CDS,clpB,ATP-dependent chaperone ClpB,WP_163919403.1,AB000ZSSS0;AB000ZSSS1;AB000ZSSS2;AB000ZSSS3;AB000ZSSS4;AB000ZSSS5;AB000ZSSS6;AB000ZSSS7;AB000ZSSS8;AB000ZSSS9;AB000ZSSSA;AB000ZSSRY;AB000ZSSRX;AB000ZSSRW;AB000ZSSRV;AB000ZSSRU;AB000ZSSRT;AB000ZSSRS;AB000ZSSRR;AB000ZSSRQ;AB000ZSSRP,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium arabiense,main,main
AB000IXMY2,859,BhenCHDE101_RS07245,GCF002735245.1,NZ_CP020742.1,1641941,1644521,-1,38323,CDS,clpB,ATP-dependent chaperone ClpB,WP_011181188.1,AB000IXMY3;AB000IXMY4;AB000IXMY5;AB000IXMY6;AB000IXMY7;AB000IXMY8;AB000IXMY1;AB000IXMY0;AB000IXMXZ;AB000IXMXY;AB000IXMXX;AB000IXMXW;AB000IXMXV;AB000IXMXU;AB000IXMXT;AB000IXMXS,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella henselae,main,main
AB0003TPHN,870,TLIE_RS08270,GCF000233775.1,NC_016148.1,1664728,1667341,-1,580340,CDS,clpB,ATP-dependent chaperone ClpB,WP_014163729.1,AB0003TPHO;AB0003TPHP;AB0003TPHQ;AB0003TPHR;AB0003TPHS;AB0003TPHT;AB0003TPHU;AB0003TPHV;AB0003TPHM;AB0003TPHL;AB0003TPHK;AB0003TPHJ;AB0003TPHI;AB0003TPHH;AB0003TPHG;AB0003TPHF,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Thermovirga,Thermovirga lienii,main,main
AB0015Q6GC,857,IDH70_RS15650,GCF014689145.1,NZ_CP061511.1,3324709,3327283,-1,665913,CDS,clpB,ATP-dependent chaperone ClpB,WP_038624561.1,AB0015Q6GD;AB0015Q6GE;AB0015Q6GF;AB0015Q6GG;AB0015Q6GH;AB0015Q6GI;AB0015Q6GJ;AB0015Q6GK;AB0015Q6GL;AB0015Q6GM;AB0015Q6GN;AB0015Q6GO;AB0015Q6GB;AB0015Q6GA;AB0015Q6G9;AB0015Q6G8;AB0015Q6G7;AB0015Q6G6;AB0015Q6G5;AB0015Q6G4;AB0015Q6G3,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Mixta,Mixta calida,main,main
AB000Z9LR5,848,MYXE_RS21475,GCF009936235.1,NZ_AP022314.1,4471679,4474226,-1,1789,CDS,clpB,ATP-dependent chaperone ClpB,WP_003922462.1,AB000Z9LR6;AB000Z9LR7;AB000Z9LR8;AB000Z9LR9;AB000Z9LRA;AB000Z9LRB;AB000Z9LRC;AB000Z9LRD;AB000Z9LRE;AB000Z9LRF;AB000Z9LR4;AB000Z9LR3;AB000Z9LR2;AB000Z9LR1;AB000Z9LR0;AB000Z9LQZ;AB000Z9LQY;AB000Z9LQX;AB000Z9LQW;AB000Z9LQV;AB000Z9LQU;AB000Z9LQT,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium xenopi,main,main
AB0008C9G3,858,BTURN675_RS00870,GCF000973505.1,NZ_CP010048.1,228859,231436,1,1505596,CDS,clpB,ATP-dependent chaperone ClpB,WP_046288704.1,AB0008C9G4;AB0008C9G5;AB0008C9G6;AB0008C9G7;AB0008C9G8;AB0008C9G9;AB0008C9GA;AB0008C9GB;AB0008C9GC;AB0008C9GD;AB0008C9GE;AB0008C9GF;AB0008C9GG;AB0008C9GH;AB0008C9GI;AB0008C9GJ;AB0008C9GK;AB0008C9GL;AB0008C9GM;AB0008C9GN;AB0008C9GO;AB0008C9G2;AB0008C9G1;AB0008C9G0;AB0008C9FZ;AB0008C9FY;AB0008C9FX;AB0008C9FW;AB0008C9FV;AB0008C9FU;AB0008C9FT;AB0008C9FS;AB0008C9FR,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,main,main
AB000ZOULX,848,G6N67_RS06725,GCF010727475.1,NZ_AP022567.1,1363717,1366264,-1,53462,CDS,clpB,ATP-dependent chaperone ClpB,WP_036433491.1,AB000ZOULY;AB000ZOULZ;AB000ZOUM0;AB000ZOUM1;AB000ZOUM2;AB000ZOUM3;AB000ZOUM4;AB000ZOUM5;AB000ZOUM6;AB000ZOUM7;AB000ZOUM8;AB000ZOULW;AB000ZOULV;AB000ZOULU;AB000ZOULT;AB000ZOULS;AB000ZOULR;AB000ZOULQ;AB000ZOULP;AB000ZOULO;AB000ZOULN,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium mageritense,main,main
AB0015EN60,866,H9L23_RS13975,GCF014395225.1,NZ_CP060723.1,3367603,3370204,1,336820,CDS,clpB,ATP-dependent chaperone ClpB,WP_187590993.1,AB0015EN61;AB0015EN62;AB0015EN63;AB0015EN64;AB0015EN65;AB0015EN66;AB0015EN67;AB0015EN68;AB0015EN69;AB0015EN5Z;AB0015EN5Y;AB0015EN5X;AB0015EN5W;AB0015EN5V;AB0015EN5U;AB0015EN5T;AB0015EN5S;AB0015EN5R;AB0015EN5Q,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter roseus,main,main
AB0002L3JL,866,CBF_RS02265,GCF000092345.1,NC_017297.1,490921,493522,1,758678,CDS,clpB,ATP-dependent chaperone ClpB,WP_011987428.1,AB0002L3JM;AB0002L3JN;AB0002L3JO;AB0002L3JP;AB0002L3JQ;AB0002L3JR;AB0002L3JS;AB0002L3JT;AB0002L3JU;AB0002L3JK;AB0002L3JJ;AB0002L3JI;AB0002L3JH;AB0002L3JG;AB0002L3JF;AB0002L3JE;AB0002L3JD;AB0002L3JC,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium botulinum,main,main
AB000ICX20,909,CDC35_RS07410,GCF002368355.1,NZ_AP018281.1,1729400,1732130,1,2005460,CDS,clpB,ATP-dependent chaperone ClpB,WP_096719373.1,AB000ICX21;AB000ICX22;AB000ICX23;AB000ICX24;AB000ICX25;AB000ICX26;AB000ICX27;AB000ICX28;AB000ICX29;AB000ICX2A;AB000ICX2B;AB000ICX1Z;AB000ICX1Y;AB000ICX1X;AB000ICX1W;AB000ICX1V;AB000ICX1U;AB000ICX1T;AB000ICX1S;AB000ICX1R;AB000ICX1Q;AB000ICX1P;AB000ICX1O,Bacteria,Cyanobacteria,,Chroococcales,Chroococcaceae,Chondrocystis,Chondrocystis sp. NIES-4102,main,main
AB00161BAV,848,E3G57_RS21135,GCF014843175.1,NZ_CP062132.1,4259790,4262337,-1,36809,CDS,clpB,ATP-dependent chaperone ClpB,WP_005065046.1,AB00161BAW;AB00161BAX;AB00161BAY;AB00161BAZ;AB00161BB0;AB00161BB1;AB00161BB2;AB00161BB3;AB00161BB4;AB00161BB5;AB00161BAU;AB00161BAT;AB00161BAS;AB00161BAR;AB00161BAQ;AB00161BAP;AB00161BAO;AB00161BAN;AB00161BAM;AB00161BAL;AB00161BAK,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,main,main
AB0014KQQG,665,EYR00_RS15060,GCF014131695.1,NZ_CP036346.1,3150286,3152284,-1,445974,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_003535699.1,AB0014KQQH;AB0014KQQI;AB0014KQQJ;AB0014KQQK;AB0014KQQL;AB0014KQQM;AB0014KQQN;AB0014KQQO;AB0014KQQP;AB0014KQQQ;AB0014KQQR;AB0014KQQS;AB0014KQQT;AB0014KQQF;AB0014KQQE;AB0014KQQD;AB0014KQQC;AB0014KQQB;AB0014KQQA;AB0014KQQ9;AB0014KQQ8;AB0014KQQ7;AB0014KQQ6;AB0014KQQ5;AB0014KQQ4,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium ramosum,main,main
AB0010Z3JJ,864,HFZ78_RS10630,GCF012275205.1,NZ_CP051128.1,2224070,2226665,1,1404,CDS,clpB,ATP-dependent chaperone ClpB,WP_168242483.1,AB0010Z3JK;AB0010Z3JL;AB0010Z3JM;AB0010Z3JN;AB0010Z3JO;AB0010Z3JP;AB0010Z3JQ;AB0010Z3JR;AB0010Z3JS;AB0010Z3JT;AB0010Z3JU;AB0010Z3JI;AB0010Z3JH;AB0010Z3JG;AB0010Z3JF;AB0010Z3JE;AB0010Z3JD;AB0010Z3JC;AB0010Z3JB;AB0010Z3JA;AB0010Z3J9;AB0010Z3J8,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia megaterium,main,main
AB000JW285,861,BLE401_RS16495,GCF002849755.2,NZ_CP018889.2,3863233,3865819,-1,288004,CDS,clpB,ATP-dependent chaperone ClpB,WP_062155584.1,AB000JW286;AB000JW287;AB000JW288;AB000JW289;AB000JW28A;AB000JW28B;AB000JW28C;AB000JW28D;AB000JW28E;AB000JW284;AB000JW283;AB000JW282;AB000JW281;AB000JW280;AB000JW27Z;AB000JW27Y;AB000JW27X;AB000JW27W;AB000JW27V;AB000JW27U;AB000JW27T;AB000JW27S;AB000JW27R,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Beggiatoa,Beggiatoa leptomitoformis,main,main
AB0001T23B,874,MPOP_RS18540,GCF000019945.1,NC_010725.1,3975395,3978020,1,441620,CDS,clpB,ATP-dependent chaperone ClpB,WP_012455583.1,AB0001T23C;AB0001T23D;AB0001T23E;AB0001T23F;AB0001T23G;AB0001T23H;AB0001T23I;AB0001T23J;AB0001T23K;AB0001T23A;AB0001T239;AB0001T238;AB0001T237;AB0001T236;AB0001T235;AB0001T234;AB0001T233;AB0001T232;AB0001T231;AB0001T230;AB0001T22Z,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylorubrum,Methylorubrum populi,main,main
